1.17,38.57,1e4,0.000177764,1.77764,5,192.85,98.9834,0.0465837,2.10218,0.025,15,1.39,1.44,10.08,-1,1
1.61,52.98,1e0,1,1,5,264.9,135.16,0.0283914,2.42172,0.025,22,1.37,1.42,9.032,0,-1
20.43,32.90,1e4,0.000177764,1.77764,5,164.5,99.3564,0.00550602,3.70086,0.025,24,1.42,1.47,13.13,-1,0
1.00,10.83,1e2,0.0176406,1.76406,5,54.15,29.575,0.169062,1.83094,0.025,15,1.39,1.44,10.77,-1,1
10.83,52.98,1e6,1.77778e-06,1.77778,5,264.9,139.472,0.00626386,3.59404,0.025,22,1.42,1.47,20.92,-1,0
14.87,45.20,1e-6,2.28571e-06,2.28571,5,226,123.081,0.00545558,3.66683,0.025,24,1.42,1.47,18.66,1,0
9.24,17.43,1e-2,0.022567,2.2567,5,87.15,51.6534,0.0211951,3.41353,0.025,24,1.41,1.46,26.79,0,-1
17.43,20.43,1e4,0.000177764,1.77764,5,102.15,68.6276,0.0101277,3.60644,0.025,24,1.42,1.47,21.48,0,-1
1.17,100.00,1e0,1,1,5,500,252.558,0.0182507,2.13533,0.025,16,1.39,1.44,11.87,1,-1
52.98,62.10,1e2,0.0176406,1.76406,5,310.5,205.558,0.00117435,3.86368,0.025,21,1.42,1.48,7.211,-1,0
1.00,1.37,1e-4,0.000228542,2.28542,5,6.85,5.925,0.843882,1.15612,0.025,15,1.38,1.43,5.105,-1,1
5.74,62.10,1e4,0.000177764,1.77764,5,310.5,159.566,0.00940526,3.35254,0.025,24,1.4,1.46,7.961,0,-1
1.37,100.00,1e2,0.0176406,1.76406,5,500,252.627,0.0167105,2.28934,0.025,19,1.37,1.42,13.23,1,0
10.83,28.07,1e-6,2.28571e-06,2.28571,5,140.35,78.3847,0.0116314,3.53591,0.025,24,1.41,1.47,15.51,0,-1
5.74,32.90,1e-2,0.022567,2.2567,5,164.5,86.7975,0.0175065,3.30604,0.025,25,1.4,1.46,9.346,0,-1
2.59,62.10,1e0,1,1,5,310.5,158.306,0.0176578,2.84006,0.025,29,1.38,1.43,12.7,0,-1
3.56,32.90,1e-2,0.022567,2.2567,5,164.5,85.7354,0.0258759,3.03069,0.025,24,1.39,1.44,10.23,0,-1
32.90,85.32,1e-6,2.28571e-06,2.28571,5,426.6,234.665,0.00136694,3.83703,0.025,24,1.42,1.48,11.32,-1,1
4.89,45.20,1e-6,2.28571e-06,2.28571,5,226,117.018,0.0146995,3.249,0.025,25,1.4,1.45,11.69,0,-1
14.87,38.57,1e0,1,1,5,192.85,107.039,0.00636967,3.65324,0.025,22,1.42,1.47,18.26,1,-1
3.56,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.701,0.0101621,3.08663,0.025,23,1.39,1.44,11.21,-1,0
7.88,52.98,1e0,1,1,5,264.9,137.845,0.00834477,3.48379,0.025,24,1.41,1.46,11.8,-1,0
2.59,72.79,1e6,1.77778e-06,1.77778,5,363.95,185.027,0.0150997,2.84669,0.025,23,1.38,1.43,9.119,-1,0
32.90,72.79,1e0,1,1,5,363.95,204.804,0.00159905,3.8294,0.025,21,1.42,1.48,13.68,-1,1
72.79,85.32,1e6,1.77778e-06,1.77778,5,426.6,281.862,0.000627988,3.90008,0.025,21,1.43,1.48,13.36,1,0
2.21,85.32,1e-4,0.000228542,2.28542,5,426.6,216.216,0.0144359,2.72199,0.025,27,1.36,1.42,11.38,0,-1
7.88,17.43,1e4,0.000177764,1.77764,5,87.15,50.337,0.0244412,3.35695,0.025,23,1.41,1.46,10.67,0,-1
6.72,28.07,1e0,1,1,5,140.35,75.3945,0.0178237,3.36209,0.025,26,1.41,1.46,10.1,0,-1
1.17,85.32,1e0,1,1,5,426.6,215.858,0.0213545,2.1317,0.025,16,1.39,1.44,11.73,-1,1
1.17,52.98,1e-2,0.022567,2.2567,5,264.9,135.008,0.0341482,2.11673,0.025,18,1.39,1.44,18.71,-1,1
14.87,20.43,1e2,0.0176406,1.76406,5,102.15,65.0118,0.0117615,3.57306,0.025,23,1.42,1.47,23.62,0,-1
20.43,23.95,1e0,1,1,5,119.75,80.1898,0.00748113,3.66051,0.025,23,1.42,1.47,14.66,-1,1
1.89,52.98,1e4,0.000177764,1.77764,5,264.9,135.256,0.0256407,2.56746,0.025,21,1.36,1.42,10.78,0,-1
12.69,85.32,1e-6,2.28571e-06,2.28571,5,426.6,220.769,0.00338489,3.66486,0.025,25,1.42,1.47,22.2,0,1
23.95,28.07,1e-6,2.28571e-06,2.28571,5,140.35,93.736,0.00551499,3.7076,0.025,26,1.42,1.47,13.82,-1,1
20.43,38.57,1e2,0.0176406,1.76406,5,192.85,112.29,0.00471706,3.71698,0.025,24,1.42,1.47,9.501,-1,0
12.69,23.95,1e-6,2.28571e-06,2.28571,5,119.75,70.3526,0.0117108,3.55921,0.025,25,1.41,1.47,16.04,0,-1
3.56,72.79,1e6,1.77778e-06,1.77778,5,363.95,185.383,0.0118877,3.08049,0.025,23,1.39,1.44,10.97,-1,0
4.89,72.79,1e-4,0.000228542,2.28542,5,363.95,185.903,0.00920338,3.27588,0.025,25,1.4,1.45,9.932,-1,1
10.83,20.43,1e6,1.77778e-06,1.77778,5,102.15,60.2599,0.015778,3.491,0.025,23,1.41,1.47,20.55,0,-1
45.20,62.10,1e6,1.77778e-06,1.77778,5,310.5,194.49,0.00137211,3.8514,0.025,21,1.42,1.48,9.824,0,1
1.17,23.95,1e-4,0.000228542,2.28542,5,119.75,62.4334,0.0738805,2.07024,0.025,18,1.39,1.44,14.98,1,-1
17.43,23.95,1e4,0.000177764,1.77764,5,119.75,75.9464,0.0086989,3.63134,0.025,25,1.42,1.47,27.03,0,-1
3.04,52.98,1e-4,0.000228542,2.28542,5,264.9,135.679,0.018342,2.95414,0.025,24,1.39,1.44,10.26,1,-1
3.56,52.98,1e4,0.000177764,1.77764,5,264.9,135.881,0.0162503,3.06496,0.025,23,1.39,1.44,12.8,0,-1
12.69,32.90,1e-4,0.000228542,2.28542,5,164.5,91.567,0.008619,3.59844,0.025,27,1.42,1.47,33.29,-1,1
20.43,28.07,1e6,1.77778e-06,1.77778,5,140.35,88.7497,0.00642085,3.68217,0.025,24,1.42,1.47,15.85,-1,0
1.17,28.07,1e-4,0.000228542,2.28542,5,140.35,72.7334,0.0634096,2.08249,0.025,18,1.39,1.44,15.45,1,-1
5.74,28.07,1e-2,0.022567,2.2567,5,140.35,74.8096,0.0204153,3.28934,0.025,25,1.4,1.46,8.944,0,-1
4.89,62.10,1e0,1,1,5,310.5,159.203,0.0107626,3.26825,0.025,28,1.4,1.45,11.18,-1,0
4.89,72.79,1e0,1,1,5,363.95,185.903,0.00920338,3.27588,0.025,28,1.4,1.45,10.61,-1,0
14.87,23.95,1e-4,0.000228542,2.28542,5,119.75,72.7564,0.0101021,3.59773,0.025,27,1.42,1.47,29.93,1,-1
23.95,28.07,1e-4,0.000228542,2.28542,5,140.35,93.736,0.00551499,3.7076,0.025,28,1.42,1.47,20.19,1,-1
3.56,72.79,1e-2,0.022567,2.2567,5,363.95,185.383,0.0118877,3.08049,0.025,23,1.39,1.44,9.241,-1,0
17.43,23.95,1e-6,2.28571e-06,2.28571,5,119.75,75.9464,0.0086989,3.63134,0.025,26,1.42,1.47,33.52,0,-1
12.69,32.90,1e0,1,1,5,164.5,91.567,0.008619,3.59844,0.025,24,1.42,1.47,28.89,0,-1
4.18,32.90,1e-6,2.28571e-06,2.28571,5,164.5,86.0162,0.0227788,3.13258,0.025,24,1.4,1.45,8.174,0,-1
4.89,45.20,1e-4,0.000228542,2.28542,5,226,117.018,0.0146995,3.249,0.025,25,1.4,1.45,10.88,0,-1
10.83,23.95,1e6,1.77778e-06,1.77778,5,119.75,68.5298,0.013552,3.51511,0.025,23,1.41,1.47,24.65,0,-1
10.83,28.07,1e0,1,1,5,140.35,78.3847,0.0116314,3.53591,0.025,23,1.41,1.47,26.02,0,-1
17.43,38.57,1e0,1,1,5,192.85,109.315,0.0054849,3.68736,0.025,21,1.42,1.47,17.91,1,0
4.89,62.10,1e6,1.77778e-06,1.77778,5,310.5,159.203,0.0107626,3.26825,0.025,24,1.4,1.45,12.78,-1,0
5.74,52.98,1e6,1.77778e-06,1.77778,5,264.9,136.81,0.0109943,3.34342,0.025,24,1.4,1.46,8.611,0,-1
1.17,85.32,1e4,0.000177764,1.77764,5,426.6,215.858,0.0213545,2.1317,0.025,15,1.39,1.44,10.83,-1,1
2.21,62.10,1e2,0.0176406,1.76406,5,310.5,158.168,0.0197481,2.71025,0.025,24,1.36,1.42,12.41,0,-1
10.83,32.90,1e-2,0.022567,2.2567,5,164.5,90.084,0.00997414,3.55386,0.025,24,1.41,1.47,18.27,0,-1
10.83,23.95,1e-6,2.28571e-06,2.28571,5,119.75,68.5298,0.013552,3.51511,0.025,24,1.41,1.47,21.21,-1,0
12.69,32.90,1e-2,0.022567,2.2567,5,164.5,91.567,0.008619,3.59844,0.025,25,1.42,1.47,23.09,-1,0
6.72,52.98,1e6,1.77778e-06,1.77778,5,264.9,137.269,0.00959864,3.41736,0.025,24,1.41,1.46,11.89,-1,0
2.21,52.98,1e-6,2.28571e-06,2.28571,5,264.9,135.371,0.0230846,2.70288,0.025,27,1.37,1.42,10.63,0,-1
2.21,62.10,1e0,1,1,5,310.5,158.168,0.0197481,2.71025,0.025,28,1.36,1.42,13.09,-1,0
32.90,45.20,1e-2,0.022567,2.2567,5,226,141.979,0.00255398,3.79798,0.025,23,1.42,1.48,13.65,-1,0
3.56,62.10,1e-6,2.28571e-06,2.28571,5,310.5,158.67,0.0139016,3.07332,0.025,24,1.39,1.44,11.14,-1,0
28.07,32.90,1e0,1,1,5,164.5,109.607,0.00405896,3.74847,0.025,23,1.42,1.47,9.839,-1,0
