#LabelsStretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
4.18,12.69,1e-6,2.28571e-06,2.28571,5,63.45,35.8707,0.0564062,2.99202,0.1,-1,-1,-1,-1,0
1.61,28.07,1e0,1,1,5,140.35,72.8868,0.0527199,2.38255,0.1,-1,-1,-1,-1,0
32.90,45.20,1e0,1,1,5,226,141.979,0.00255398,3.79798,0.1,18,1.44,1.5,10.56,1
1.00,3.56,1e-2,0.022567,2.2567,5,17.8,11.4,0.438596,1.5614,0.1,17,1.46,1.52,6.422,1
7.88,23.95,1e-6,2.28571e-06,2.28571,5,119.75,66.0684,0.0180541,3.40728,0.1,18,1.44,1.5,9.492,1
1.00,4.89,1e6,1.77778e-06,1.77778,5,24.45,14.725,0.339559,1.66044,0.1,15,1.47,1.52,8.229,1
28.07,62.10,1e4,0.000177764,1.77764,5,310.5,174.976,0.00218065,3.80119,0.1,16,1.44,1.5,11.59,1
9.24,23.95,1e2,0.0176406,1.76406,5,119.75,67.1376,0.0156563,3.46471,0.1,-1,-1,-1,-1,0
17.43,72.79,1e4,0.000177764,1.77764,5,363.95,192.487,0.00294129,3.7317,0.1,16,1.44,1.5,19.39,1
2.59,20.43,1e0,1,1,5,102.15,54.1887,0.0519928,2.75113,0.1,-1,-1,-1,-1,0
28.07,72.79,1e-4,0.000228542,2.28542,5,363.95,200.46,0.00186474,3.81006,0.1,21,1.44,1.5,11.17,1
6.72,52.98,1e2,0.0176406,1.76406,5,264.9,137.269,0.00959864,3.41736,0.1,16,1.44,1.5,8.665,1
2.59,28.07,1e2,0.0176406,1.76406,5,140.35,73.2639,0.0383284,2.78652,0.1,-1,-1,-1,-1,0
5.74,28.07,1e4,0.000177764,1.77764,5,140.35,74.8096,0.0204153,3.28934,0.1,-1,-1,-1,-1,0
1.37,17.43,1e6,1.77778e-06,1.77778,5,87.15,46.2035,0.091577,2.18678,0.1,15,1.45,1.51,9.652,1
14.87,38.57,1e-6,2.28571e-06,2.28571,5,192.85,107.039,0.00636967,3.65324,0.1,-1,-1,-1,-1,0
1.00,23.95,1e-4,0.000228542,2.28542,5,119.75,62.375,0.0801603,1.91984,0.1,17,1.46,1.52,14.49,1
6.72,10.83,1e4,0.000177764,1.77764,5,54.15,33.767,0.0437984,3.18754,0.1,-1,-1,-1,-1,0
1.37,32.90,1e-6,2.28571e-06,2.28571,5,164.5,84.8772,0.0497865,2.24403,0.1,-1,-1,-1,-1,0
1.17,17.43,1e0,1,1,5,87.15,46.1334,0.100017,2.03966,0.1,-1,-1,-1,-1,0
1.61,17.43,1e4,0.000177764,1.77764,5,87.15,46.2921,0.0831561,2.33355,0.1,-1,-1,-1,-1,0
10.83,17.43,1e0,1,1,5,87.15,53.3911,0.0183464,3.46319,0.1,-1,-1,-1,-1,0
7.88,17.43,1e-4,0.000228542,2.28542,5,87.15,50.337,0.0244412,3.35695,0.1,-1,-1,-1,-1,0
7.88,20.43,1e6,1.77778e-06,1.77778,5,102.15,57.5278,0.0210196,3.38391,0.1,-1,-1,-1,-1,0
3.04,28.07,1e4,0.000177764,1.77764,5,140.35,73.4535,0.0340591,2.90636,0.1,-1,-1,-1,-1,0
20.43,23.95,1e-4,0.000228542,2.28542,5,119.75,80.1898,0.00748113,3.66051,0.1,24,1.44,1.5,12.14,0
3.04,6.72,1e4,0.000177764,1.77764,5,33.6,20.4756,0.128251,2.62002,0.1,-1,-1,-1,-1,0
1.17,20.43,1e0,1,1,5,102.15,53.6334,0.0860158,2.05604,0.1,16,1.46,1.51,17.74,1
4.18,62.10,1e0,1,1,5,310.5,158.913,0.0122377,3.17665,0.1,18,1.45,1.5,6.31,1
1.61,38.57,1e-4,0.000228542,2.28542,5,192.85,99.1347,0.0387305,2.40508,0.1,-1,-1,-1,-1,0
32.90,72.79,1e4,0.000177764,1.77764,5,363.95,204.804,0.00159905,3.8294,0.1,17,1.45,1.5,11.28,1
1.00,5.74,1e6,1.77778e-06,1.77778,5,28.7,16.85,0.296736,1.70326,0.1,15,1.46,1.52,7.489,1
1.00,85.32,1e6,1.77778e-06,1.77778,5,426.6,215.8,0.0231696,1.97683,0.1,15,1.46,1.52,14.44,1
3.04,23.95,1e0,1,1,5,119.75,63.1722,0.0396833,2.88926,0.1,-1,-1,-1,-1,0
20.43,72.79,1e4,0.000177764,1.77764,5,363.95,194.512,0.00252953,3.76167,0.1,16,1.44,1.5,6.557,1
5.74,62.10,1e6,1.77778e-06,1.77778,5,310.5,159.566,0.00940526,3.35254,0.1,-1,-1,-1,-1,0
4.89,14.87,1e2,0.0176406,1.76406,5,74.35,41.7111,0.0427925,3.11163,0.1,-1,-1,-1,-1,0
2.21,14.87,1e4,0.000177764,1.77764,5,74.35,40.1464,0.0785196,2.58037,0.1,-1,-1,-1,-1,0
3.04,28.07,1e-4,0.000228542,2.28542,5,140.35,73.4535,0.0340591,2.90636,0.1,-1,-1,-1,-1,0
7.88,62.10,1e0,1,1,5,310.5,160.551,0.00713868,3.4933,0.1,18,1.44,1.5,12.14,1
45.20,52.98,1e6,1.77778e-06,1.77778,5,264.9,175.59,0.00160393,3.84092,0.1,17,1.44,1.5,6.072,1
1.00,1.37,1e6,1.77778e-06,1.77778,5,6.85,5.925,0.843882,1.15612,0.1,-1,-1,-1,-1,0
45.20,85.32,1e-4,0.000228542,2.28542,5,426.6,246.419,0.00100301,3.86808,0.1,20,1.44,1.5,11.88,1
5.74,52.98,1e-2,0.022567,2.2567,5,264.9,136.81,0.0109943,3.34342,0.1,17,1.44,1.5,5.857,1
4.89,20.43,1e6,1.77778e-06,1.77778,5,102.15,55.3944,0.03169,3.16592,0.1,-1,-1,-1,-1,0
1.17,5.74,1e6,1.77778e-06,1.77778,5,28.7,16.9104,0.273489,1.8367,0.1,-1,-1,-1,-1,0
6.72,100.00,1e0,1,1,5,500,254.615,0.00513005,3.44739,0.1,18,1.44,1.5,6.837,1
1.17,5.74,1e4,0.000177764,1.77764,5,28.7,16.9104,0.273489,1.8367,0.1,-1,-1,-1,-1,0
6.72,7.88,1e-6,2.28571e-06,2.28571,5,39.4,27.384,0.0583485,3.08976,0.1,-1,-1,-1,-1,0
1.37,85.32,1e-6,2.28571e-06,2.28571,5,426.6,215.927,0.0195524,2.28545,0.1,15,1.45,1.5,12.67,1
1.00,28.07,1e6,1.77778e-06,1.77778,5,140.35,72.675,0.0687994,1.9312,0.1,15,1.46,1.52,13.7,1
20.43,23.95,1e6,1.77778e-06,1.77778,5,119.75,80.1898,0.00748113,3.66051,0.1,-1,-1,-1,-1,0
20.43,52.98,1e-2,0.022567,2.2567,5,264.9,146.379,0.00345784,3.7427,0.1,17,1.44,1.5,8.367,1
2.21,3.04,1e6,1.77778e-06,1.77778,5,15.2,10.9962,0.308442,2.07224,0.1,-1,-1,-1,-1,0
3.04,9.24,1e2,0.0176406,1.76406,5,46.2,26.6212,0.0966894,2.71597,0.1,-1,-1,-1,-1,0
1.17,52.98,1e0,1,1,5,264.9,135.008,0.0341482,2.11673,0.1,16,1.45,1.51,12.73,1
2.59,3.56,1e2,0.0176406,1.76406,5,17.8,12.6086,0.244343,2.25294,0.1,-1,-1,-1,-1,0
5.74,23.95,1e-2,0.022567,2.2567,5,119.75,64.6127,0.0237864,3.26999,0.1,-1,-1,-1,-1,0
3.56,62.10,1e-2,0.022567,2.2567,5,310.5,158.67,0.0139016,3.07332,0.1,-1,-1,-1,-1,0
1.37,100.00,1e6,1.77778e-06,1.77778,5,500,252.627,0.0167105,2.28934,0.1,15,1.45,1.5,8.838,1
14.87,23.95,1e6,1.77778e-06,1.77778,5,119.75,72.7564,0.0101021,3.59773,0.1,16,1.44,1.5,10.09,1
3.04,38.57,1e-6,2.28571e-06,2.28571,5,192.85,99.6742,0.0250215,2.93384,0.1,-1,-1,-1,-1,0
3.56,85.32,1e-4,0.000228542,2.28542,5,426.6,216.701,0.0101621,3.08663,0.1,19,1.44,1.5,8.303,1
6.72,14.87,1e4,0.000177764,1.77764,5,74.35,43.1932,0.0326487,3.26247,0.1,-1,-1,-1,-1,0
7.88,23.95,1e-4,0.000228542,2.28542,5,119.75,66.0684,0.0180541,3.40728,0.1,-1,-1,-1,-1,0
2.21,28.07,1e-2,0.022567,2.2567,5,140.35,73.1119,0.0428657,2.65916,0.1,-1,-1,-1,-1,0
5.74,72.79,1e0,1,1,5,363.95,186.253,0.00804271,3.36036,0.1,-1,-1,-1,-1,0
1.37,1.61,1e4,0.000177764,1.77764,5,8.05,6.8025,0.646653,1.42632,0.1,-1,-1,-1,-1,0
1.37,52.98,1e6,1.77778e-06,1.77778,5,264.9,135.077,0.0312665,2.2694,0.1,15,1.45,1.51,9.885,1
6.72,45.20,1e0,1,1,5,226,117.895,0.011215,3.4065,0.1,-1,-1,-1,-1,0
7.88,32.90,1e6,1.77778e-06,1.77778,5,164.5,88.0418,0.0132876,3.44484,0.1,-1,-1,-1,-1,0
1.89,3.56,1e6,1.77778e-06,1.77778,5,17.8,11.9074,0.303527,2.04225,0.1,-1,-1,-1,-1,0
1.00,10.83,1e-4,0.000228542,2.28542,5,54.15,29.575,0.169062,1.83094,0.1,17,1.46,1.52,6.732,1
4.89,20.43,1e2,0.0176406,1.76406,5,102.15,55.3944,0.03169,3.16592,0.1,-1,-1,-1,-1,0
3.56,12.69,1e-6,2.28571e-06,2.28571,5,63.45,35.4556,0.0640755,2.8947,0.1,-1,-1,-1,-1,0
6.72,9.24,1e4,0.000177764,1.77764,5,46.2,30.2383,0.0505991,3.14184,0.1,-1,-1,-1,-1,0
1.61,62.10,1e0,1,1,5,310.5,157.96,0.0242879,2.42833,0.1,17,1.45,1.5,7.668,1
1.61,14.87,1e-4,0.000228542,2.28542,5,74.35,39.895,0.0965701,2.31196,0.1,-1,-1,-1,-1,0
5.74,6.72,1e0,1,1,5,33.6,23.5868,0.0768746,2.96527,0.1,-1,-1,-1,-1,0
7.88,100.00,1e0,1,1,5,500,255.097,0.00445991,3.51441,0.1,18,1.44,1.5,14.48,1
2.59,5.74,1e-6,2.28571e-06,2.28571,5,28.7,17.7429,0.165312,2.45763,0.1,-1,-1,-1,-1,0
3.04,6.72,1e2,0.0176406,1.76406,5,33.6,20.4756,0.128251,2.62002,0.1,-1,-1,-1,-1,0
2.21,20.43,1e-2,0.022567,2.2567,5,102.15,54.026,0.0581477,2.62539,0.1,-1,-1,-1,-1,0
1.00,3.56,1e4,0.000177764,1.77764,5,17.8,11.4,0.438596,1.5614,0.1,15,1.46,1.52,5.823,1
1.37,72.79,1e6,1.77778e-06,1.77778,5,363.95,184.602,0.0228725,2.2809,0.1,15,1.45,1.5,11.75,1
1.37,5.74,1e6,1.77778e-06,1.77778,5,28.7,16.9919,0.25041,1.96917,0.1,-1,-1,-1,-1,0
1.00,14.87,1e6,1.77778e-06,1.77778,5,74.35,39.675,0.126024,1.87398,0.1,15,1.46,1.52,13.58,1
4.18,38.57,1e4,0.000177764,1.77764,5,192.85,100.158,0.0195148,3.14623,0.1,-1,-1,-1,-1,0
7.88,28.07,1e6,1.77778e-06,1.77778,5,140.35,76.1501,0.0154954,3.42745,0.1,-1,-1,-1,-1,0
4.89,12.69,1e4,0.000177764,1.77764,5,63.45,36.4023,0.0496068,3.07831,0.1,-1,-1,-1,-1,0
4.89,100.00,1e-6,2.28571e-06,2.28571,5,500,253.89,0.00672393,3.288,0.1,17,1.44,1.5,6.147,1
10.83,14.87,1e-2,0.022567,2.2567,5,74.35,47.7456,0.0213058,3.43113,0.1,-1,-1,-1,-1,0
9.24,45.20,1e-2,0.022567,2.2567,5,226,119.275,0.00845509,3.53125,0.1,17,1.44,1.5,17.23,1
20.43,52.98,1e0,1,1,5,264.9,146.379,0.00345784,3.7427,0.1,18,1.44,1.5,12.34,1
2.59,7.88,1e2,0.0176406,1.76406,5,39.4,22.9778,0.125474,2.56082,0.1,-1,-1,-1,-1,0
14.87,32.90,1e-4,0.000228542,2.28542,5,164.5,93.4968,0.00743504,3.63739,0.1,-1,-1,-1,-1,0
7.88,20.43,1e-4,0.000228542,2.28542,5,102.15,57.5278,0.0210196,3.38391,0.1,-1,-1,-1,-1,0
23.95,28.07,1e-2,0.022567,2.2567,5,140.35,93.736,0.00551499,3.7076,0.1,-1,-1,-1,-1,0
20.43,28.07,1e2,0.0176406,1.76406,5,140.35,88.7497,0.00642085,3.68217,0.1,16,1.44,1.5,8.13,1
1.17,72.79,1e-2,0.022567,2.2567,5,363.95,184.533,0.0249806,2.12745,0.1,15,1.45,1.51,14.72,1
2.21,17.43,1e2,0.0176406,1.76406,5,87.15,46.5353,0.0676129,2.60447,0.1,-1,-1,-1,-1,0
12.69,85.32,1e4,0.000177764,1.77764,5,426.6,220.769,0.00338489,3.66486,0.1,16,1.44,1.5,9.613,1
10.83,17.43,1e4,0.000177764,1.77764,5,87.15,53.3911,0.0183464,3.46319,0.1,-1,-1,-1,-1,0
17.43,85.32,1e-2,0.022567,2.2567,5,426.6,223.424,0.00251434,3.73914,0.1,17,1.44,1.5,9.025,1
1.17,38.57,1e4,0.000177764,1.77764,5,192.85,98.9834,0.0465837,2.10218,0.1,-1,-1,-1,-1,0
1.37,6.72,1e-2,0.022567,2.2567,5,33.6,19.4385,0.218622,2.01272,0.1,-1,-1,-1,-1,0
5.74,23.95,1e-4,0.000228542,2.28542,5,119.75,64.6127,0.0237864,3.26999,0.1,-1,-1,-1,-1,0
2.21,72.79,1e-6,2.28571e-06,2.28571,5,363.95,184.891,0.0168872,2.71657,0.1,16,1.44,1.5,7.73,1
4.18,10.83,1e-4,0.000228542,2.28542,5,54.15,31.3344,0.0652748,2.95495,0.1,-1,-1,-1,-1,0
9.24,17.43,1e6,1.77778e-06,1.77778,5,87.15,51.6534,0.0211951,3.41353,0.1,-1,-1,-1,-1,0
1.61,20.43,1e2,0.0176406,1.76406,5,102.15,53.79,0.071515,2.35229,0.1,-1,-1,-1,-1,0
1.61,52.98,1e0,1,1,5,264.9,135.16,0.0283914,2.42172,0.1,17,1.45,1.5,6.23,1
14.87,52.98,1e0,1,1,5,264.9,142.079,0.00466928,3.67852,0.1,18,1.44,1.5,21.02,1
1.37,4.18,1e4,0.000177764,1.77764,5,20.9,13.1016,0.325823,1.86586,0.1,-1,-1,-1,-1,0
1.89,72.79,1e6,1.77778e-06,1.77778,5,363.95,184.781,0.0187571,2.58047,0.1,-1,-1,-1,-1,0
20.43,32.90,1e4,0.000177764,1.77764,5,164.5,99.3564,0.00550602,3.70086,0.1,-1,-1,-1,-1,0
12.69,100.00,1e-4,0.000228542,2.28542,5,500,257.302,0.00289291,3.6711,0.1,21,1.44,1.5,17.4,1
4.89,17.43,1e0,1,1,5,87.15,47.9929,0.0368485,3.14069,0.1,-1,-1,-1,-1,0
4.18,7.88,1e4,0.000177764,1.77764,5,39.4,24.266,0.0869595,2.86431,0.1,-1,-1,-1,-1,0
2.59,14.87,1e6,1.77778e-06,1.77778,5,74.35,40.3245,0.0702083,2.70395,0.1,-1,-1,-1,-1,0
1.89,85.32,1e-2,0.022567,2.2567,5,426.6,216.106,0.0160343,2.58561,0.1,16,1.44,1.5,5.364,1
5.74,10.83,1e-4,0.000228542,2.28542,5,54.15,32.7203,0.0501667,3.11857,0.1,-1,-1,-1,-1,0
32.90,72.79,1e2,0.0176406,1.76406,5,363.95,204.804,0.00159905,3.8294,0.1,17,1.45,1.5,12.78,1
4.18,32.90,1e2,0.0176406,1.76406,5,164.5,86.0162,0.0227788,3.13258,0.1,-1,-1,-1,-1,0
1.00,17.43,1e-2,0.022567,2.2567,5,87.15,46.075,0.108519,1.89148,0.1,17,1.46,1.52,18.71,1
32.90,38.57,1e2,0.0176406,1.76406,5,192.85,128.228,0.00298191,3.7839,0.1,16,1.44,1.5,8.357,1
1.00,1.17,1e2,0.0176406,1.76406,5,5.85,5.425,0.921659,1.07834,0.1,-1,-1,-1,-1,0
1.17,1.89,1e4,0.000177764,1.77764,5,9.45,7.30343,0.637826,1.41043,0.1,-1,-1,-1,-1,0
1.17,2.59,1e0,1,1,5,12.95,9.04355,0.513459,1.55593,0.1,-1,-1,-1,-1,0
1.00,6.72,1e6,1.77778e-06,1.77778,5,33.6,19.3,0.259067,1.74093,0.1,15,1.46,1.52,6.864,1
28.07,85.32,1e2,0.0176406,1.76406,5,426.6,230.731,0.00159406,3.81766,0.1,16,1.44,1.5,7.179,1
7.88,85.32,1e2,0.0176406,1.76406,5,426.6,218.454,0.00521838,3.50843,0.1,16,1.44,1.5,12.82,1
2.59,6.72,1e0,1,1,5,33.6,20.1295,0.144327,2.51199,0.1,-1,-1,-1,-1,0
7.88,85.32,1e-4,0.000228542,2.28542,5,426.6,218.454,0.00521838,3.50843,0.1,21,1.44,1.5,13.52,1
1.17,9.24,1e4,0.000177764,1.77764,5,46.2,25.6588,0.180012,1.94607,0.1,-1,-1,-1,-1,0
1.00,10.83,1e2,0.0176406,1.76406,5,54.15,29.575,0.169062,1.83094,0.1,-1,-1,-1,-1,0
1.37,10.83,1e-4,0.000228542,2.28542,5,54.15,29.7068,0.142668,2.11678,0.1,-1,-1,-1,-1,0
1.00,9.24,1e0,1,1,5,46.2,25.6,0.195313,1.80469,0.1,16,1.46,1.52,9.778,1
4.89,20.43,1e-4,0.000228542,2.28542,5,102.15,55.3944,0.03169,3.16592,0.1,-1,-1,-1,-1,0
10.83,52.98,1e6,1.77778e-06,1.77778,5,264.9,139.472,0.00626386,3.59404,0.1,-1,-1,-1,-1,0
14.87,45.20,1e-6,2.28571e-06,2.28571,5,226,123.081,0.00545558,3.66683,0.1,20,1.44,1.5,17.16,1
1.17,12.69,1e6,1.77778e-06,1.77778,5,63.45,34.2834,0.134647,1.99914,0.1,-1,-1,-1,-1,0
9.24,17.43,1e-2,0.022567,2.2567,5,87.15,51.6534,0.0211951,3.41353,0.1,17,1.44,1.5,15.7,1
3.56,38.57,1e4,0.000177764,1.77764,5,192.85,99.8888,0.0221681,3.04389,0.1,-1,-1,-1,-1,0
3.04,10.83,1e4,0.000177764,1.77764,5,54.15,30.5395,0.0836939,2.75547,0.1,-1,-1,-1,-1,0
3.04,10.83,1e0,1,1,5,54.15,30.5395,0.0836939,2.75547,0.1,-1,-1,-1,-1,0
1.37,3.56,1e4,0.000177764,1.77764,5,17.8,11.5588,0.370124,1.80517,0.1,-1,-1,-1,-1,0
17.43,20.43,1e4,0.000177764,1.77764,5,102.15,68.6276,0.0101277,3.60644,0.1,16,1.44,1.5,17.93,1
1.17,10.83,1e-4,0.000228542,2.28542,5,54.15,29.6335,0.155817,1.97438,0.1,-1,-1,-1,-1,0
1.61,23.95,1e0,1,1,5,119.75,62.5883,0.0614255,2.36854,0.1,-1,-1,-1,-1,0
10.83,38.57,1e-2,0.022567,2.2567,5,192.85,103.942,0.00854494,3.56933,0.1,-1,-1,-1,-1,0
1.17,100.00,1e0,1,1,5,500,252.558,0.0182507,2.13533,0.1,16,1.45,1.51,9.296,1
1.17,9.24,1e-6,2.28571e-06,2.28571,5,46.2,25.6588,0.180012,1.94607,0.1,-1,-1,-1,-1,0
20.43,32.90,1e2,0.0176406,1.76406,5,164.5,99.3564,0.00550602,3.70086,0.1,16,1.44,1.5,7.586,1
52.98,62.10,1e2,0.0176406,1.76406,5,310.5,205.558,0.00117435,3.86368,0.1,-1,-1,-1,-1,0
3.56,5.74,1e6,1.77778e-06,1.77778,5,28.7,18.6517,0.130147,2.65948,0.1,-1,-1,-1,-1,0
1.00,1.37,1e-4,0.000228542,2.28542,5,6.85,5.925,0.843882,1.15612,0.1,-1,-1,-1,-1,0
3.04,7.88,1e-2,0.022567,2.2567,5,39.4,23.2905,0.111498,2.67095,0.1,-1,-1,-1,-1,0
2.21,32.90,1e6,1.77778e-06,1.77778,5,164.5,85.1813,0.0367583,2.67266,0.1,-1,-1,-1,-1,0
1.61,62.10,1e-2,0.022567,2.2567,5,310.5,157.96,0.0242879,2.42833,0.1,15,1.45,1.5,6.873,1
3.04,7.88,1e-4,0.000228542,2.28542,5,39.4,23.2905,0.111498,2.67095,0.1,-1,-1,-1,-1,0
10.83,23.95,1e-2,0.022567,2.2567,5,119.75,68.5298,0.013552,3.51511,0.1,-1,-1,-1,-1,0
1.89,5.74,1e4,0.000177764,1.77764,5,28.7,17.2586,0.205354,2.2278,0.1,-1,-1,-1,-1,0
1.17,1.61,1e6,1.77778e-06,1.77778,5,8.05,6.61377,0.706252,1.33037,0.1,-1,-1,-1,-1,0
1.00,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.025,0.623053,1.37695,0.1,17,1.46,1.51,6.103,1
7.88,20.43,1e0,1,1,5,102.15,57.5278,0.0210196,3.38391,0.1,-1,-1,-1,-1,0
7.88,28.07,1e-6,2.28571e-06,2.28571,5,140.35,76.1501,0.0154954,3.42745,0.1,-1,-1,-1,-1,0
1.89,23.95,1e0,1,1,5,119.75,62.6928,0.0554743,2.51107,0.1,-1,-1,-1,-1,0
5.74,62.10,1e4,0.000177764,1.77764,5,310.5,159.566,0.00940526,3.35254,0.1,16,1.44,1.5,5.276,1
1.00,28.07,1e4,0.000177764,1.77764,5,140.35,72.675,0.0687994,1.9312,0.1,15,1.46,1.52,13.63,1
1.61,6.72,1e2,0.0176406,1.76406,5,33.6,19.5458,0.198519,2.14782,0.1,-1,-1,-1,-1,0
1.00,45.20,1e-6,2.28571e-06,2.28571,5,226,115.5,0.04329,1.95671,0.1,16,1.46,1.52,16.75,1
1.37,100.00,1e2,0.0176406,1.76406,5,500,252.627,0.0167105,2.28934,0.1,15,1.45,1.5,11.76,1
1.00,5.74,1e-6,2.28571e-06,2.28571,5,28.7,16.85,0.296736,1.70326,0.1,17,1.46,1.52,9.038,1
1.37,100.00,1e-2,0.022567,2.2567,5,500,252.627,0.0167105,2.28934,0.1,15,1.45,1.5,10.97,1
10.83,28.07,1e-6,2.28571e-06,2.28571,5,140.35,78.3847,0.0116314,3.53591,0.1,19,1.44,1.5,13.79,1
5.74,10.83,1e0,1,1,5,54.15,32.7203,0.0501667,3.11857,0.1,-1,-1,-1,-1,0
1.37,12.69,1e6,1.77778e-06,1.77778,5,63.45,34.3554,0.123284,2.14334,0.1,-1,-1,-1,-1,0
1.00,4.18,1e4,0.000177764,1.77764,5,20.9,12.95,0.3861,1.6139,0.1,15,1.46,1.52,7.256,1
3.56,23.95,1e6,1.77778e-06,1.77778,5,119.75,63.4154,0.035158,2.99764,0.1,-1,-1,-1,-1,0
1.00,1.89,1e0,1,1,5,9.45,7.225,0.692042,1.30796,0.1,16,1.46,1.51,6.978,1
1.00,9.24,1e-6,2.28571e-06,2.28571,5,46.2,25.6,0.195313,1.80469,0.1,17,1.46,1.52,7.405,1
9.24,14.87,1e0,1,1,5,74.35,45.7835,0.0246141,3.38194,0.1,-1,-1,-1,-1,0
1.00,2.21,1e-4,0.000228542,2.28542,5,11.05,8.025,0.623053,1.37695,0.1,17,1.46,1.51,5.899,1
5.74,32.90,1e-2,0.022567,2.2567,5,164.5,86.7975,0.0175065,3.30604,0.1,17,1.44,1.5,5.851,1
4.89,12.69,1e0,1,1,5,63.45,36.4023,0.0496068,3.07831,0.1,-1,-1,-1,-1,0
1.17,4.18,1e-6,2.28571e-06,2.28571,5,20.9,13.0123,0.355853,1.74033,0.1,-1,-1,-1,-1,0
1.61,5.74,1e-4,0.000228542,2.28542,5,28.7,17.1051,0.227384,2.10134,0.1,-1,-1,-1,-1,0
7.88,38.57,1e0,1,1,5,192.85,102.061,0.0113836,3.45985,0.1,-1,-1,-1,-1,0
1.00,45.20,1e-4,0.000228542,2.28542,5,226,115.5,0.04329,1.95671,0.1,17,1.46,1.52,10.39,1
1.89,17.43,1e-6,2.28571e-06,2.28571,5,87.15,46.4018,0.0750995,2.47398,0.1,-1,-1,-1,-1,0
1.17,6.72,1e2,0.0176406,1.76406,5,33.6,19.3598,0.238772,1.87732,0.1,-1,-1,-1,-1,0
9.24,62.10,1e0,1,1,5,310.5,161.231,0.00619057,3.55217,0.1,18,1.44,1.5,10.86,1
1.17,14.87,1e-6,2.28571e-06,2.28571,5,74.35,39.7334,0.116151,2.02079,0.1,-1,-1,-1,-1,0
1.00,3.56,1e-6,2.28571e-06,2.28571,5,17.8,11.4,0.438596,1.5614,0.1,17,1.46,1.52,7.922,1
1.61,17.43,1e-2,0.022567,2.2567,5,87.15,46.2921,0.0831561,2.33355,0.1,-1,-1,-1,-1,0
1.61,32.90,1e0,1,1,5,164.5,84.9604,0.0452085,2.39465,0.1,-1,-1,-1,-1,0
1.00,9.24,1e-2,0.022567,2.2567,5,46.2,25.6,0.195313,1.80469,0.1,17,1.46,1.52,20,1
2.59,62.10,1e0,1,1,5,310.5,158.306,0.0176578,2.84006,0.1,17,1.44,1.5,7.625,1
6.72,14.87,1e-2,0.022567,2.2567,5,74.35,43.1932,0.0326487,3.26247,0.1,-1,-1,-1,-1,0
3.56,32.90,1e-2,0.022567,2.2567,5,164.5,85.7354,0.0258759,3.03069,0.1,16,1.45,1.5,5.841,1
2.59,17.43,1e2,0.0176406,1.76406,5,87.15,46.705,0.0604561,2.72921,0.1,-1,-1,-1,-1,0
23.95,32.90,1e0,1,1,5,164.5,103.763,0.00472922,3.72641,0.1,18,1.44,1.5,9.796,1
1.17,23.95,1e4,0.000177764,1.77764,5,119.75,62.4334,0.0738805,2.07024,0.1,-1,-1,-1,-1,0
5.74,7.88,1e-4,0.000228542,2.28542,5,39.4,26.0265,0.0668324,3.02291,0.1,-1,-1,-1,-1,0
5.74,14.87,1e-4,0.000228542,2.28542,5,74.35,42.3577,0.0373958,3.19188,0.1,-1,-1,-1,-1,0
1.00,100.00,1e-6,2.28571e-06,2.28571,5,500,252.5,0.019802,1.9802,0.1,16,1.46,1.52,11.41,1
2.59,7.88,1e0,1,1,5,39.4,22.9778,0.125474,2.56082,0.1,-1,-1,-1,-1,0
2.21,32.90,1e2,0.0176406,1.76406,5,164.5,85.1813,0.0367583,2.67266,0.1,-1,-1,-1,-1,0
32.90,85.32,1e-6,2.28571e-06,2.28571,5,426.6,234.665,0.00136694,3.83703,0.1,-1,-1,-1,-1,0
1.17,1.37,1e6,1.77778e-06,1.77778,5,6.85,6.03512,0.777771,1.24669,0.1,-1,-1,-1,-1,0
4.89,45.20,1e-6,2.28571e-06,2.28571,5,226,117.018,0.0146995,3.249,0.1,17,1.44,1.5,7.948,1
1.37,4.18,1e2,0.0176406,1.76406,5,20.9,13.1016,0.325823,1.86586,0.1,-1,-1,-1,-1,0
1.00,3.04,1e2,0.0176406,1.76406,5,15.2,10.1,0.49505,1.50495,0.1,15,1.46,1.52,5.624,1
20.43,85.32,1e-2,0.022567,2.2567,5,426.6,225.295,0.00216235,3.76917,0.1,17,1.44,1.5,9.671,1
4.89,20.43,1e-2,0.022567,2.2567,5,102.15,55.3944,0.03169,3.16592,0.1,-1,-1,-1,-1,0
2.21,38.57,1e-2,0.022567,2.2567,5,192.85,99.3519,0.0314912,2.6843,0.1,-1,-1,-1,-1,0
1.37,7.88,1e6,1.77778e-06,1.77778,5,39.4,22.3357,0.190063,2.05185,0.1,-1,-1,-1,-1,0
12.69,52.98,1e6,1.77778e-06,1.77778,5,264.9,140.618,0.00541282,3.63913,0.1,16,1.44,1.5,10.46,1
5.74,85.32,1e6,1.77778e-06,1.77778,5,426.6,217.547,0.00687525,3.36706,0.1,16,1.44,1.5,5.631,1
3.04,9.24,1e6,1.77778e-06,1.77778,5,46.2,26.6212,0.0966894,2.71597,0.1,-1,-1,-1,-1,0
10.83,28.07,1e2,0.0176406,1.76406,5,140.35,78.3847,0.0116314,3.53591,0.1,-1,-1,-1,-1,0
