%Stretch1, Stretch2, SigmaSigma_min_mean, Sigma_max_mean, ElEdge_min, ElEdge_max, ElEdge_mean, ElDetJ_min_mean, ElDetJ_max_mean, Stretch_max, Stretch_min, Stretch_mean, diag_rat_max, diag_rat_min, diag_rat_mean, inv_tap_max, inv_tap_min, inv_tap_mean, skew_max, skew_min, skew_mean, _DROP_TOL_, Stretch_max, Stretch_min, Stretch_mean, diag_rat_max, CostEst
1.37,5.74,1e2,0.0176406,1.76406,5,28.7,16.9919,0.25041,1.96917,0.242536,0.0586677,0.1183,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.0586677,0.1183,1,-0.0229
20.43,28.07,1e6,1.77778e-06,1.77778,5,140.35,88.7497,0.00642085,3.68217,0.242536,0.00997778,0.0282135,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.00997778,0.0282135,1,-0.0176
20.43,28.07,1e6,1.77778e-06,1.77778,5,140.35,88.7497,0.00642085,3.68217,0.242536,0.00997778,0.0282135,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.00997778,0.0282135,1, 1.0000
20.43,28.07,1e6,1.77778e-06,1.77778,5,140.35,88.7497,0.00642085,3.68217,0.242536,0.00997778,0.0282135,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.00997778,0.0282135,1,-0.0065
20.43,28.07,1e6,1.77778e-06,1.77778,5,140.35,88.7497,0.00642085,3.68217,0.242536,0.00997778,0.0282135,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.00997778,0.0282135,1,-0.0237
20.43,28.07,1e6,1.77778e-06,1.77778,5,140.35,88.7497,0.00642085,3.68217,0.242536,0.00997778,0.0282135,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.00997778,0.0282135,1,-0.0169
20.43,28.07,1e6,1.77778e-06,1.77778,5,140.35,88.7497,0.00642085,3.68217,0.242536,0.00997778,0.0282135,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.00997778,0.0282135,1,-0.0095
20.43,28.07,1e6,1.77778e-06,1.77778,5,140.35,88.7497,0.00642085,3.68217,0.242536,0.00997778,0.0282135,1,1,1,1,1,1,0,0,0,0,0.242536,0.00997778,0.0282135,1,-0.0024
20.43,28.07,1e6,1.77778e-06,1.77778,5,140.35,88.7497,0.00642085,3.68217,0.242536,0.00997778,0.0282135,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.00997778,0.0282135,1,-0.0043
1.17,7.88,1e2,0.0176406,1.76406,5,39.4,22.2593,0.207581,1.91381,0.242536,0.0434703,0.104986,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.0434703,0.104986,1,-0.0258
1.17,7.88,1e2,0.0176406,1.76406,5,39.4,22.2593,0.207581,1.91381,0.242536,0.0434703,0.104986,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.0434703,0.104986,1,-0.0269
1.17,7.88,1e2,0.0176406,1.76406,5,39.4,22.2593,0.207581,1.91381,0.242536,0.0434703,0.104986,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.0434703,0.104986,1,-0.0066
1.17,7.88,1e2,0.0176406,1.76406,5,39.4,22.2593,0.207581,1.91381,0.242536,0.0434703,0.104986,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.0434703,0.104986,1, 1.0000
