#LabelsStretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
1.61,23.95,1e0,1,1,5,119.75,62.5883,0.0614255,2.36854,0.025,22,1.37,1.42,9.062,0
10.83,38.57,1e-2,0.022567,2.2567,5,192.85,103.942,0.00854494,3.56933,0.025,24,1.41,1.47,15.57,0
1.17,100.00,1e0,1,1,5,500,252.558,0.0182507,2.13533,0.025,16,1.39,1.44,11.87,1
1.17,9.24,1e-6,2.28571e-06,2.28571,5,46.2,25.6588,0.180012,1.94607,0.025,16,1.39,1.44,12.95,0
20.43,32.90,1e2,0.0176406,1.76406,5,164.5,99.3564,0.00550602,3.70086,0.025,24,1.42,1.47,10.36,0
52.98,62.10,1e2,0.0176406,1.76406,5,310.5,205.558,0.00117435,3.86368,0.025,21,1.42,1.48,7.211,0
3.56,5.74,1e6,1.77778e-06,1.77778,5,28.7,18.6517,0.130147,2.65948,0.025,21,1.39,1.44,12.54,0
1.00,1.37,1e-4,0.000228542,2.28542,5,6.85,5.925,0.843882,1.15612,0.025,15,1.38,1.43,5.105,0
3.04,7.88,1e-2,0.022567,2.2567,5,39.4,23.2905,0.111498,2.67095,0.025,22,1.39,1.44,8.293,0
2.21,32.90,1e6,1.77778e-06,1.77778,5,164.5,85.1813,0.0367583,2.67266,0.025,23,1.37,1.42,8.414,0
1.61,62.10,1e-2,0.022567,2.2567,5,310.5,157.96,0.0242879,2.42833,0.025,23,1.37,1.42,10.2,0
3.04,7.88,1e-4,0.000228542,2.28542,5,39.4,23.2905,0.111498,2.67095,0.025,22,1.39,1.44,8.628,0
10.83,23.95,1e-2,0.022567,2.2567,5,119.75,68.5298,0.013552,3.51511,0.025,24,1.41,1.47,22.76,0
1.89,5.74,1e4,0.000177764,1.77764,5,28.7,17.2586,0.205354,2.2278,0.025,19,1.36,1.41,9.436,0
1.17,1.61,1e6,1.77778e-06,1.77778,5,8.05,6.61377,0.706252,1.33037,0.025,15,1.37,1.42,15,0
1.00,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.025,0.623053,1.37695,0.025,15,1.39,1.44,5.025,1
7.88,20.43,1e0,1,1,5,102.15,57.5278,0.0210196,3.38391,0.025,23,1.41,1.46,10.71,0
7.88,28.07,1e-6,2.28571e-06,2.28571,5,140.35,76.1501,0.0154954,3.42745,0.025,24,1.41,1.46,11.76,0
1.89,23.95,1e0,1,1,5,119.75,62.6928,0.0554743,2.51107,0.025,25,1.36,1.42,8.955,0
5.74,62.10,1e4,0.000177764,1.77764,5,310.5,159.566,0.00940526,3.35254,0.025,24,1.4,1.46,7.961,0
1.00,28.07,1e4,0.000177764,1.77764,5,140.35,72.675,0.0687994,1.9312,0.025,15,1.39,1.44,13.31,1
1.61,6.72,1e2,0.0176406,1.76406,5,33.6,19.5458,0.198519,2.14782,0.025,18,1.37,1.42,7.131,0
1.00,45.20,1e-6,2.28571e-06,2.28571,5,226,115.5,0.04329,1.95671,0.025,15,1.39,1.44,10.41,1
1.37,100.00,1e2,0.0176406,1.76406,5,500,252.627,0.0167105,2.28934,0.025,19,1.37,1.42,13.23,1
1.00,5.74,1e-6,2.28571e-06,2.28571,5,28.7,16.85,0.296736,1.70326,0.025,15,1.39,1.44,7.544,1
1.37,100.00,1e-2,0.022567,2.2567,5,500,252.627,0.0167105,2.28934,0.025,20,1.37,1.42,15.94,0
10.83,28.07,1e-6,2.28571e-06,2.28571,5,140.35,78.3847,0.0116314,3.53591,0.025,24,1.41,1.47,15.51,0
5.74,10.83,1e0,1,1,5,54.15,32.7203,0.0501667,3.11857,0.025,22,1.4,1.45,12.86,0
1.37,12.69,1e6,1.77778e-06,1.77778,5,63.45,34.3554,0.123284,2.14334,0.025,17,1.37,1.42,16.33,0
1.00,4.18,1e4,0.000177764,1.77764,5,20.9,12.95,0.3861,1.6139,0.025,15,1.39,1.44,6.982,1
3.56,23.95,1e6,1.77778e-06,1.77778,5,119.75,63.4154,0.035158,2.99764,0.025,25,1.39,1.45,12.02,0
1.00,1.89,1e0,1,1,5,9.45,7.225,0.692042,1.30796,0.025,15,1.38,1.43,4.983,1
1.00,9.24,1e-6,2.28571e-06,2.28571,5,46.2,25.6,0.195313,1.80469,0.025,15,1.39,1.44,5.746,1
9.24,14.87,1e0,1,1,5,74.35,45.7835,0.0246141,3.38194,0.025,23,1.41,1.46,15.51,0
1.00,2.21,1e-4,0.000228542,2.28542,5,11.05,8.025,0.623053,1.37695,0.025,15,1.39,1.44,5.037,1
5.74,32.90,1e-2,0.022567,2.2567,5,164.5,86.7975,0.0175065,3.30604,0.025,25,1.4,1.46,9.346,0
4.89,12.69,1e0,1,1,5,63.45,36.4023,0.0496068,3.07831,0.025,24,1.4,1.45,9.652,0
1.17,4.18,1e-6,2.28571e-06,2.28571,5,20.9,13.0123,0.355853,1.74033,0.025,15,1.38,1.43,12.63,0
1.61,5.74,1e-4,0.000228542,2.28542,5,28.7,17.1051,0.227384,2.10134,0.025,18,1.37,1.42,9.024,0
7.88,38.57,1e0,1,1,5,192.85,102.061,0.0113836,3.45985,0.025,24,1.41,1.46,14.53,0
1.00,45.20,1e-4,0.000228542,2.28542,5,226,115.5,0.04329,1.95671,0.025,17,1.39,1.44,9.178,1
1.89,17.43,1e-6,2.28571e-06,2.28571,5,87.15,46.4018,0.0750995,2.47398,0.025,23,1.36,1.41,8.058,0
1.17,6.72,1e2,0.0176406,1.76406,5,33.6,19.3598,0.238772,1.87732,0.025,15,1.39,1.44,15.64,0
9.24,62.10,1e0,1,1,5,310.5,161.231,0.00619057,3.55217,0.025,25,1.41,1.47,17.74,0
1.17,14.87,1e-6,2.28571e-06,2.28571,5,74.35,39.7334,0.116151,2.02079,0.025,16,1.39,1.44,6.776,0
1.00,3.56,1e-6,2.28571e-06,2.28571,5,17.8,11.4,0.438596,1.5614,0.025,15,1.39,1.44,6.663,1
1.61,17.43,1e-2,0.022567,2.2567,5,87.15,46.2921,0.0831561,2.33355,0.025,22,1.37,1.42,11.15,0
1.61,32.90,1e0,1,1,5,164.5,84.9604,0.0452085,2.39465,0.025,22,1.37,1.42,11.66,0
1.00,9.24,1e-2,0.022567,2.2567,5,46.2,25.6,0.195313,1.80469,0.025,16,1.39,1.44,15.04,1
2.59,62.10,1e0,1,1,5,310.5,158.306,0.0176578,2.84006,0.025,29,1.38,1.43,12.7,0
6.72,14.87,1e-2,0.022567,2.2567,5,74.35,43.1932,0.0326487,3.26247,0.025,25,1.4,1.46,9.62,0
3.56,32.90,1e-2,0.022567,2.2567,5,164.5,85.7354,0.0258759,3.03069,0.025,24,1.39,1.44,10.23,0
2.59,17.43,1e2,0.0176406,1.76406,5,87.15,46.705,0.0604561,2.72921,0.025,24,1.38,1.43,12.17,0
23.95,32.90,1e0,1,1,5,164.5,103.763,0.00472922,3.72641,0.025,24,1.42,1.47,11.6,0
1.17,23.95,1e4,0.000177764,1.77764,5,119.75,62.4334,0.0738805,2.07024,0.025,15,1.39,1.44,14.66,0
5.74,7.88,1e-4,0.000228542,2.28542,5,39.4,26.0265,0.0668324,3.02291,0.025,23,1.4,1.45,9.065,0
5.74,14.87,1e-4,0.000228542,2.28542,5,74.35,42.3577,0.0373958,3.19188,0.025,25,1.4,1.46,8.894,0
1.00,100.00,1e-6,2.28571e-06,2.28571,5,500,252.5,0.019802,1.9802,0.025,15,1.39,1.44,9.329,1
2.59,7.88,1e0,1,1,5,39.4,22.9778,0.125474,2.56082,0.025,23,1.38,1.43,9.886,0
2.21,32.90,1e2,0.0176406,1.76406,5,164.5,85.1813,0.0367583,2.67266,0.025,24,1.37,1.42,11.03,0
32.90,85.32,1e-6,2.28571e-06,2.28571,5,426.6,234.665,0.00136694,3.83703,0.025,24,1.42,1.48,11.32,0
1.17,1.37,1e6,1.77778e-06,1.77778,5,6.85,6.03512,0.777771,1.24669,0.025,15,1.36,1.41,7.837,0
4.89,45.20,1e-6,2.28571e-06,2.28571,5,226,117.018,0.0146995,3.249,0.025,25,1.4,1.45,11.69,0
1.37,4.18,1e2,0.0176406,1.76406,5,20.9,13.1016,0.325823,1.86586,0.025,16,1.37,1.42,10.08,0
1.00,3.04,1e2,0.0176406,1.76406,5,15.2,10.1,0.49505,1.50495,0.025,15,1.39,1.44,5.287,1
20.43,85.32,1e-2,0.022567,2.2567,5,426.6,225.295,0.00216235,3.76917,0.025,25,1.42,1.48,15.12,0
4.89,20.43,1e-2,0.022567,2.2567,5,102.15,55.3944,0.03169,3.16592,0.025,25,1.4,1.45,10.04,0
2.21,38.57,1e-2,0.022567,2.2567,5,192.85,99.3519,0.0314912,2.6843,0.025,28,1.37,1.42,11.53,0
1.37,7.88,1e6,1.77778e-06,1.77778,5,39.4,22.3357,0.190063,2.05185,0.025,16,1.37,1.42,14.81,0
12.69,52.98,1e6,1.77778e-06,1.77778,5,264.9,140.618,0.00541282,3.63913,0.025,25,1.42,1.47,32.5,0
5.74,85.32,1e6,1.77778e-06,1.77778,5,426.6,217.547,0.00687525,3.36706,0.025,23,1.4,1.46,8.817,0
3.04,9.24,1e6,1.77778e-06,1.77778,5,46.2,26.6212,0.0966894,2.71597,0.025,22,1.39,1.44,9.114,0
10.83,28.07,1e2,0.0176406,1.76406,5,140.35,78.3847,0.0116314,3.53591,0.025,23,1.41,1.47,15.33,0
14.87,38.57,1e0,1,1,5,192.85,107.039,0.00636967,3.65324,0.025,22,1.42,1.47,18.26,1
3.56,17.43,1e2,0.0176406,1.76406,5,87.15,47.1936,0.0475959,2.95337,0.025,24,1.39,1.44,10.12,0
1.37,1.89,1e0,1,1,5,9.45,7.45343,0.584001,1.51215,0.025,15,1.36,1.41,14.38,0
1.37,52.98,1e-6,2.28571e-06,2.28571,5,264.9,135.077,0.0312665,2.2694,0.025,19,1.37,1.42,19.46,1
45.20,72.79,1e0,1,1,5,363.95,217.906,0.00117333,3.86039,0.025,20,1.42,1.48,10.82,1
1.17,85.32,1e-4,0.000228542,2.28542,5,426.6,215.858,0.0213545,2.1317,0.025,18,1.39,1.44,14.53,1
72.79,85.32,1e-4,0.000228542,2.28542,5,426.6,281.862,0.000627988,3.90008,0.025,23,1.43,1.48,14.42,1
3.56,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.701,0.0101621,3.08663,0.025,23,1.39,1.44,11.21,0
10.83,85.32,1e-4,0.000228542,2.28542,5,426.6,219.828,0.00391709,3.61945,0.025,25,1.42,1.47,18.21,1
1.61,62.10,1e-6,2.28571e-06,2.28571,5,310.5,157.96,0.0242879,2.42833,0.025,22,1.37,1.42,11.59,0
2.21,9.24,1e-4,0.000228542,2.28542,5,46.2,26.1212,0.12169,2.48496,0.025,23,1.37,1.42,9.281,0
28.07,45.20,1e-4,0.000228542,2.28542,5,226,135.913,0.00297833,3.7788,0.025,27,1.42,1.48,15.46,1
1.00,7.88,1e0,1,1,5,39.4,22.2,0.225225,1.77477,0.025,15,1.39,1.44,7.394,1
7.88,52.98,1e0,1,1,5,264.9,137.845,0.00834477,3.48379,0.025,24,1.41,1.46,11.8,0
1.61,62.10,1e-4,0.000228542,2.28542,5,310.5,157.96,0.0242879,2.42833,0.025,22,1.37,1.42,11.15,1
3.04,38.57,1e6,1.77778e-06,1.77778,5,192.85,99.6742,0.0250215,2.93384,0.025,24,1.39,1.44,11.22,0
2.59,72.79,1e6,1.77778e-06,1.77778,5,363.95,185.027,0.0150997,2.84669,0.025,23,1.38,1.43,9.119,0
3.04,7.88,1e4,0.000177764,1.77764,5,39.4,23.2905,0.111498,2.67095,0.025,22,1.39,1.44,8.319,0
20.43,52.98,1e-4,0.000228542,2.28542,5,264.9,146.379,0.00345784,3.7427,0.025,27,1.42,1.47,13.18,1
1.00,62.10,1e2,0.0176406,1.76406,5,310.5,157.75,0.0316957,1.9683,0.025,16,1.39,1.44,12.03,1
4.18,17.43,1e2,0.0176406,1.76406,5,87.15,47.5477,0.0418991,3.05266,0.025,24,1.4,1.45,9.924,0
32.90,72.79,1e-2,0.022567,2.2567,5,363.95,204.804,0.00159905,3.8294,0.025,23,1.42,1.48,13.72,0
4.18,20.43,1e2,0.0176406,1.76406,5,102.15,54.9819,0.0360336,3.07718,0.025,25,1.4,1.45,10.13,0
32.90,72.79,1e0,1,1,5,363.95,204.804,0.00159905,3.8294,0.025,21,1.42,1.48,13.68,0
7.88,10.83,1e2,0.0176406,1.76406,5,54.15,35.1814,0.038077,3.2495,0.025,23,1.41,1.46,11.22,0
1.17,6.72,1e-4,0.000228542,2.28542,5,33.6,19.3598,0.238772,1.87732,0.025,16,1.39,1.44,8.68,0
6.72,12.69,1e6,1.77778e-06,1.77778,5,63.45,38.0488,0.0378477,3.22753,0.025,25,1.4,1.46,10.41,0
14.87,85.32,1e-2,0.022567,2.2567,5,426.6,221.944,0.00291992,3.70453,0.025,24,1.42,1.47,17.74,0
1.89,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.056,0.0219348,2.57446,0.025,21,1.36,1.42,7.522,0
72.79,85.32,1e6,1.77778e-06,1.77778,5,426.6,281.862,0.000627988,3.90008,0.025,21,1.43,1.48,13.36,1
52.98,100.00,1e-4,0.000228542,2.28542,5,500,288.539,0.000733678,3.88703,0.025,23,1.43,1.48,11.74,1
3.04,17.43,1e6,1.77778e-06,1.77778,5,87.15,46.9218,0.0537221,2.84659,0.025,23,1.39,1.44,10.69,0
1.89,32.90,1e6,1.77778e-06,1.77778,5,164.5,85.062,0.0408284,2.53875,0.025,21,1.36,1.42,7.323,0
2.21,85.32,1e2,0.0176406,1.76406,5,426.6,216.216,0.0144359,2.72199,0.025,24,1.36,1.42,12.71,0
20.43,100.00,1e-4,0.000228542,2.28542,5,500,261.535,0.00184806,3.77559,0.025,25,1.42,1.48,14.39,1
1.61,2.21,1e0,1,1,5,11.05,8.43907,0.477435,1.69876,0.025,16,1.36,1.41,6.361,0
2.21,85.32,1e-4,0.000228542,2.28542,5,426.6,216.216,0.0144359,2.72199,0.025,27,1.36,1.42,11.38,0
3.56,17.43,1e0,1,1,5,87.15,47.1936,0.0475959,2.95337,0.025,25,1.39,1.44,10.91,0
3.56,6.72,1e-4,0.000228542,2.28542,5,33.6,20.9371,0.113626,2.7183,0.025,21,1.39,1.44,8.229,0
1.89,100.00,1e-6,2.28571e-06,2.28571,5,500,252.806,0.0137038,2.59002,0.025,24,1.36,1.42,9.423,0
4.89,5.74,1e2,0.0176406,1.76406,5,28.7,20.3465,0.100759,2.82817,0.025,19,1.4,1.45,6.84,0
1.37,20.43,1e-2,0.022567,2.2567,5,102.15,53.7026,0.0787571,2.20434,0.025,20,1.37,1.42,16.22,0
9.24,62.10,1e-4,0.000228542,2.28542,5,310.5,161.231,0.00619057,3.55217,0.025,25,1.41,1.47,20.93,1
1.89,4.18,1e2,0.0176406,1.76406,5,20.9,13.4155,0.267197,2.11091,0.025,21,1.36,1.41,8.716,0
2.21,45.20,1e2,0.0176406,1.76406,5,226,115.924,0.026972,2.69429,0.025,24,1.37,1.42,10.16,0
12.69,52.98,1e-6,2.28571e-06,2.28571,5,264.9,140.618,0.00541282,3.63913,0.025,25,1.42,1.47,25.82,0
1.00,2.59,1e-6,2.28571e-06,2.28571,5,12.95,8.975,0.557103,1.4429,0.025,15,1.39,1.44,4.913,1
5.74,45.20,1e6,1.77778e-06,1.77778,5,226,117.412,0.0128457,3.33279,0.025,24,1.4,1.46,8.656,0
4.18,12.69,1e2,0.0176406,1.76406,5,63.45,35.8707,0.0564062,2.99202,0.025,23,1.4,1.45,8.128,0
1.00,85.32,1e4,0.000177764,1.77764,5,426.6,215.8,0.0231696,1.97683,0.025,15,1.39,1.44,16.91,1
6.72,72.79,1e-4,0.000228542,2.28542,5,363.95,186.675,0.00702175,3.43468,0.025,25,1.41,1.46,12.87,1
1.61,4.89,1e6,1.77778e-06,1.77778,5,24.45,14.992,0.260198,2.04851,0.025,16,1.37,1.41,6.166,0
3.04,6.72,1e0,1,1,5,33.6,20.4756,0.128251,2.62002,0.025,22,1.39,1.44,8.373,0
1.89,10.83,1e4,0.000177764,1.77764,5,54.15,29.9238,0.116998,2.39479,0.025,20,1.37,1.41,8.261,0
2.59,6.72,1e-4,0.000228542,2.28542,5,33.6,20.1295,0.144327,2.51199,0.025,21,1.38,1.43,10.25,0
1.89,2.21,1e4,0.000177764,1.77764,5,11.05,8.7723,0.431179,1.80099,0.025,19,1.37,1.41,7.639,0
1.89,9.24,1e-6,2.28571e-06,2.28571,5,46.2,25.9595,0.135164,2.36046,0.025,22,1.37,1.41,11.67,0
3.04,10.83,1e-4,0.000228542,2.28542,5,54.15,30.5395,0.0836939,2.75547,0.025,23,1.39,1.44,8.931,0
3.04,4.18,1e2,0.0176406,1.76406,5,20.9,14.5296,0.191139,2.42884,0.025,19,1.39,1.43,7.542,0
1.00,1.37,1e-6,2.28571e-06,2.28571,5,6.85,5.925,0.843882,1.15612,0.025,15,1.38,1.43,4.958,1
3.04,3.56,1e0,1,1,5,17.8,13.1999,0.217127,2.34983,0.025,19,1.38,1.43,7.127,0
3.56,4.89,1e6,1.77778e-06,1.77778,5,24.45,16.7367,0.148929,2.59262,0.025,20,1.39,1.44,9.473,0
1.00,12.69,1e2,0.0176406,1.76406,5,63.45,34.225,0.146092,1.85391,0.025,15,1.39,1.44,18.04,0
4.89,10.83,1e-2,0.022567,2.2567,5,54.15,31.9225,0.0574064,3.04017,0.025,22,1.4,1.45,9.486,0
7.88,17.43,1e4,0.000177764,1.77764,5,87.15,50.337,0.0244412,3.35695,0.025,23,1.41,1.46,10.67,0
23.95,62.10,1e4,0.000177764,1.77764,5,310.5,171.279,0.00254074,3.77883,0.025,26,1.42,1.48,12.63,0
3.04,7.88,1e0,1,1,5,39.4,23.2905,0.111498,2.67095,0.025,23,1.39,1.44,8.386,0
1.37,10.83,1e4,0.000177764,1.77764,5,54.15,29.7068,0.142668,2.11678,0.025,17,1.37,1.42,12.3,0
7.88,45.20,1e-6,2.28571e-06,2.28571,5,226,118.505,0.00975001,3.47272,0.025,24,1.41,1.46,13.53,0
1.00,32.90,1e-2,0.022567,2.2567,5,164.5,84.75,0.0589971,1.941,0.025,16,1.39,1.44,8.989,1
6.72,28.07,1e0,1,1,5,140.35,75.3945,0.0178237,3.36209,0.025,26,1.41,1.46,10.1,0
2.59,14.87,1e0,1,1,5,74.35,40.3245,0.0702083,2.70395,0.025,27,1.38,1.43,13.37,0
4.18,100.00,1e0,1,1,5,500,253.622,0.00764555,3.19584,0.025,27,1.4,1.45,12.43,0
62.10,72.79,1e-2,0.022567,2.2567,5,363.95,240.687,0.000859079,3.88326,0.025,23,1.42,1.48,10.89,0
1.00,4.18,1e6,1.77778e-06,1.77778,5,20.9,12.95,0.3861,1.6139,0.025,15,1.39,1.44,5.566,1
2.21,52.98,1e2,0.0176406,1.76406,5,264.9,135.371,0.0230846,2.70288,0.025,24,1.37,1.42,9.642,0
3.04,12.69,1e0,1,1,5,63.45,35.1428,0.0723228,2.79004,0.025,25,1.39,1.44,9.457,0
12.69,17.43,1e6,1.77778e-06,1.77778,5,87.15,55.6951,0.0158537,3.50663,0.025,23,1.41,1.47,21.64,0
6.72,100.00,1e2,0.0176406,1.76406,5,500,254.615,0.00513005,3.44739,0.025,23,1.41,1.46,8.847,0
3.04,23.95,1e2,0.0176406,1.76406,5,119.75,63.1722,0.0396833,2.88926,0.025,25,1.39,1.44,9.256,0
1.61,3.04,1e-4,0.000228542,2.28542,5,15.2,10.4271,0.379348,1.85668,0.025,17,1.36,1.41,7.829,0
3.04,4.89,1e6,1.77778e-06,1.77778,5,24.45,16.1385,0.168098,2.49888,0.025,19,1.39,1.43,7.856,0
1.37,5.74,1e2,0.0176406,1.76406,5,28.7,16.9919,0.25041,1.96917,0.025,16,1.37,1.42,12.75,0
1.37,10.83,1e-2,0.022567,2.2567,5,54.15,29.7068,0.142668,2.11678,0.025,19,1.37,1.42,16.18,0
2.59,10.83,1e0,1,1,5,54.15,30.2764,0.0941848,2.64186,0.025,25,1.38,1.43,12.25,0
4.18,9.24,1e4,0.000177764,1.77764,5,46.2,27.4974,0.0754102,2.91258,0.025,23,1.4,1.45,9.549,0
1.37,6.72,1e-4,0.000228542,2.28542,5,33.6,19.4385,0.218622,2.01272,0.025,17,1.37,1.42,10.13,0
62.10,100.00,1e4,0.000177764,1.77764,5,500,298.776,0.000627638,3.89763,0.025,21,1.43,1.48,9.247,1
3.56,17.43,1e6,1.77778e-06,1.77778,5,87.15,47.1936,0.0475959,2.95337,0.025,24,1.39,1.44,10.45,0
3.56,5.74,1e4,0.000177764,1.77764,5,28.7,18.6517,0.130147,2.65948,0.025,21,1.39,1.44,8.852,0
5.74,9.24,1e4,0.000177764,1.77764,5,46.2,29.0518,0.0579562,3.07386,0.025,21,1.4,1.45,9.253,0
1.00,4.18,1e-4,0.000228542,2.28542,5,20.9,12.95,0.3861,1.6139,0.025,16,1.39,1.44,7.27,1
1.37,28.07,1e-6,2.28571e-06,2.28571,5,140.35,72.8022,0.0580586,2.2327,0.025,19,1.37,1.42,11.04,0
45.20,85.32,1e-6,2.28571e-06,2.28571,5,426.6,246.419,0.00100301,3.86808,0.025,23,1.42,1.48,14.77,1
3.04,45.20,1e0,1,1,5,226,116.238,0.0214307,2.94475,0.025,27,1.39,1.44,17.96,0
1.89,5.74,1e2,0.0176406,1.76406,5,28.7,17.2586,0.205354,2.2278,0.025,20,1.36,1.41,9.978,0
3.04,32.90,1e2,0.0176406,1.76406,5,164.5,85.5126,0.0292065,2.92111,0.025,24,1.39,1.44,10.83,0
1.89,10.83,1e0,1,1,5,54.15,29.9238,0.116998,2.39479,0.025,23,1.37,1.41,13.09,0
32.90,62.10,1e6,1.77778e-06,1.77778,5,310.5,179.802,0.00186995,3.82048,0.025,23,1.42,1.48,10.03,0
12.69,72.79,1e-4,0.000228542,2.28542,5,363.95,189.64,0.00395967,3.65757,0.025,26,1.42,1.47,17.3,1
1.00,2.21,1e4,0.000177764,1.77764,5,11.05,8.025,0.623053,1.37695,0.025,15,1.39,1.44,5.07,1
2.59,23.95,1e-6,2.28571e-06,2.28571,5,119.75,62.9749,0.0446576,2.77013,0.025,26,1.38,1.43,10.12,0
14.87,62.10,1e2,0.0176406,1.76406,5,310.5,164.495,0.00399442,3.68856,0.025,22,1.42,1.47,17.98,0
38.57,85.32,1e-6,2.28571e-06,2.28571,5,426.6,239.774,0.00117107,3.85375,0.025,24,1.42,1.48,9.798,1
10.83,12.69,1e-2,0.022567,2.2567,5,63.45,43.1988,0.0246986,3.39439,0.025,23,1.41,1.46,22.11,0
1.89,38.57,1e-2,0.022567,2.2567,5,192.85,99.2347,0.0349781,2.54981,0.025,25,1.37,1.42,8.76,0
52.98,100.00,1e-2,0.022567,2.2567,5,500,288.539,0.000733678,3.88703,0.025,24,1.43,1.48,12.1,0
2.21,10.83,1e-4,0.000228542,2.28542,5,54.15,30.0764,0.105334,2.52111,0.025,24,1.37,1.42,10.54,0
1.00,4.89,1e-4,0.000228542,2.28542,5,24.45,14.725,0.339559,1.66044,0.025,16,1.39,1.44,5.423,1
1.17,85.32,1e0,1,1,5,426.6,215.858,0.0213545,2.1317,0.025,16,1.39,1.44,11.73,0
1.17,14.87,1e0,1,1,5,74.35,39.7334,0.116151,2.02079,0.025,16,1.39,1.44,8.612,0
38.57,52.98,1e-4,0.000228542,2.28542,5,264.9,166.163,0.00187267,3.82668,0.025,25,1.42,1.48,10.12,1
1.17,52.98,1e-2,0.022567,2.2567,5,264.9,135.008,0.0341482,2.11673,0.025,18,1.39,1.44,18.71,0
2.21,62.10,1e-4,0.000228542,2.28542,5,310.5,158.168,0.0197481,2.71025,0.025,27,1.36,1.42,13.99,0
3.04,20.43,1e0,1,1,5,102.15,54.3948,0.0462015,2.86945,0.025,27,1.39,1.44,14.88,0
1.61,72.79,1e6,1.77778e-06,1.77778,5,363.95,184.685,0.0207693,2.43399,0.025,19,1.37,1.42,9.54,1
1.17,4.89,1e2,0.0176406,1.76406,5,24.45,14.7863,0.312957,1.79052,0.025,15,1.38,1.43,9.787,0
1.00,17.43,1e4,0.000177764,1.77764,5,87.15,46.075,0.108519,1.89148,0.025,15,1.39,1.44,11.33,1
2.21,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.216,0.0144359,2.72199,0.025,27,1.36,1.42,12.99,0
1.00,4.18,1e-6,2.28571e-06,2.28571,5,20.9,12.95,0.3861,1.6139,0.025,15,1.39,1.44,5.648,1
7.88,72.79,1e2,0.0176406,1.76406,5,363.95,187.197,0.00610449,3.50145,0.025,22,1.41,1.46,18.91,0
2.59,10.83,1e-6,2.28571e-06,2.28571,5,54.15,30.2764,0.0941848,2.64186,0.025,23,1.38,1.43,8.835,0
1.37,20.43,1e-4,0.000228542,2.28542,5,102.15,53.7026,0.0787571,2.20434,0.025,19,1.37,1.42,11.27,0
3.56,9.24,1e-6,2.28571e-06,2.28571,5,46.2,26.9937,0.0856634,2.81785,0.025,23,1.39,1.44,8.973,0
20.43,23.95,1e4,0.000177764,1.77764,5,119.75,80.1898,0.00748113,3.66051,0.025,25,1.42,1.47,13.1,0
2.59,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.348,0.0129079,2.85236,0.025,25,1.38,1.43,10.08,0
3.04,5.74,1e-2,0.022567,2.2567,5,28.7,18.1302,0.146899,2.56333,0.025,21,1.39,1.44,7.842,0
14.87,28.07,1e-6,2.28571e-06,2.28571,5,140.35,82.1695,0.00867038,3.61902,0.025,24,1.42,1.47,18.59,0
4.89,20.43,1e-6,2.28571e-06,2.28571,5,102.15,55.3944,0.03169,3.16592,0.025,25,1.4,1.45,9.764,0
23.95,72.79,1e2,0.0176406,1.76406,5,363.95,197.112,0.00217266,3.78764,0.025,26,1.42,1.48,11.99,0
1.17,2.59,1e6,1.77778e-06,1.77778,5,12.95,9.04355,0.513459,1.55593,0.025,15,1.38,1.43,12.02,0
14.87,52.98,1e4,0.000177764,1.77764,5,264.9,142.079,0.00466928,3.67852,0.025,23,1.42,1.47,19.44,0
1.17,1.89,1e-2,0.022567,2.2567,5,9.45,7.30343,0.637826,1.41043,0.025,17,1.37,1.42,12.36,0
14.87,20.43,1e2,0.0176406,1.76406,5,102.15,65.0118,0.0117615,3.57306,0.025,23,1.42,1.47,23.62,0
1.89,5.74,1e-6,2.28571e-06,2.28571,5,28.7,17.2586,0.205354,2.2278,0.025,19,1.36,1.41,7.489,0
1.61,3.56,1e-4,0.000228542,2.28542,5,17.8,11.7014,0.336089,1.92633,0.025,17,1.37,1.42,6.759,0
4.18,12.69,1e-2,0.022567,2.2567,5,63.45,35.8707,0.0564062,2.99202,0.025,24,1.4,1.45,11.89,0
4.89,23.95,1e2,0.0176406,1.76406,5,119.75,64.1114,0.0272191,3.18778,0.025,25,1.4,1.45,9.462,0
4.18,12.69,1e4,0.000177764,1.77764,5,63.45,35.8707,0.0564062,2.99202,0.025,23,1.4,1.45,9.518,0
9.24,72.79,1e0,1,1,5,363.95,187.842,0.00529374,3.56046,0.025,25,1.41,1.47,25.33,0
1.17,9.24,1e0,1,1,5,46.2,25.6588,0.180012,1.94607,0.025,15,1.39,1.44,11.07,0
1.17,85.32,1e6,1.77778e-06,1.77778,5,426.6,215.858,0.0213545,2.1317,0.025,15,1.39,1.44,9.898,1
2.59,14.87,1e-2,0.022567,2.2567,5,74.35,40.3245,0.0702083,2.70395,0.025,25,1.38,1.43,14.06,0
20.43,23.95,1e0,1,1,5,119.75,80.1898,0.00748113,3.66051,0.025,23,1.42,1.47,14.66,0
